date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
2021-08-14,2021,0,,PIT,MIL,1443.01202864104,1525.02945746284,0.41727371935346996,0.5827262806465301,,,1429.82121584035,1527.81744695961,,,,,,,0.3935862229348748,0.6064137770651252,,,,
2021-08-14,2021,0,,FLA,CHC,1495.24221219016,1496.08779850449,0.5332726355227776,0.4667273644772224,,,1478.5799757956,1495.77214867896,,,,,,,0.5099534765954363,0.49004652340456367,,,,
2021-08-14,2021,0,,DET,CLE,1458.67422545276,1495.73673591496,0.4812103887185427,0.5187896112814573,,,1455.42371268369,1501.97180404121,,,,,,,0.47323751222516286,0.5267624877748371,,,,
2021-08-14,2021,0,,BOS,BAL,1529.7145640484,1439.63595993655,0.6585162789319544,0.3414837210680456,,,1526.49949518576,1425.45959924027,,,,,,,0.6724129474660293,0.3275870525339707,,,,
2021-08-14,2021,0,,PHI,CIN,1509.7331767681,1511.6441661973,0.5317458800258836,0.46825411997411637,,,1509.80780532886,1508.52245317722,,,,,,,0.5353074540409484,0.46469254595905163,,,,
2021-08-13,2021,0,,SEA,TOR,1489.9193774632,1527.16862769677,0.48094203354527554,0.5190579664547245,,,1480.09436360549,1529.90954609298,,,,,,,0.46773136189856124,0.5322686381014388,,,,
2021-08-13,2021,0,,SFG,COL,1551.08968908542,1472.47846883364,0.6435206184741789,0.35647938152582115,,,1530.3325798265,1452.86417950597,,,,,,,0.6455936557522647,0.3544063442477353,,,,
2021-08-13,2021,0,,ARI,SDP,1437.79332439584,1531.9235737869,0.40042318035107344,0.5995768196489266,,,1443.00820321297,1554.81495113293,,,,,,,0.38220700914430905,0.617792990855691,,,,
2021-08-13,2021,0,,ANA,HOU,1496.38308073174,1564.46189447088,0.43690365281600263,0.5630963471839974,,,1503.2678012195,1567.30528068652,,,,,,,0.4396426712947028,0.5603573287052972,,,,
2021-08-13,2021,0,,MIN,TBD,1486.04417211264,1558.60850430029,0.4305619531919687,0.5694380468080313,,,1499.78453708918,1552.69081593329,,,,,,,0.47398613215857655,0.5260138678414235,,,,
2021-08-13,2021,0,,KCR,STL,1443.48460233129,1491.70983818568,0.4651934710874965,0.5348065289125035,,,1448.19409228066,1491.55684381197,,,,,,,0.4926667417722191,0.507333258227781,,,,
2021-08-13,2021,0,,TEX,OAK,1463.35528624985,1532.10938380984,0.4359475526926933,0.5640524473073067,,,1456.96335858938,1520.68900040822,,,,,,,0.441450026833021,0.558549973166979,,,,
2021-08-13,2021,0,,NYM,LAD,1513.26107312772,1585.62456214104,0.43084543795702057,0.5691545620429794,,,1534.82970129098,1596.78743851715,,,,,,,0.44393132945461655,0.5560686705453834,,,,
2021-08-13,2021,0,,FLA,CHC,1495.24221219016,1496.08779850449,0.5332726355227776,0.4667273644772224,,,1478.5799757956,1495.77214867896,,,,,,,0.5121294409982644,0.4878705590017356,,,,
2021-08-13,2021,0,,DET,CLE,1458.67422545276,1495.73673591496,0.4812103887185427,0.5187896112814573,,,1455.42371268369,1501.97180404121,,,,,,,0.47196913533576473,0.5280308646642353,,,,
2021-08-13,2021,0,,BOS,BAL,1529.7145640484,1439.63595993655,0.6585162789319544,0.3414837210680456,,,1526.49949518576,1425.45959924027,,,,,,,0.675197920441289,0.324802079558711,,,,
2021-08-13,2021,0,,WSN,ATL,1512.52296129859,1522.34830301287,0.5203876627295155,0.47961233727048447,,,1514.47759330545,1524.31540285934,,,,,,,0.5226555364407326,0.4773444635592674,,,,
2021-08-13,2021,0,,PIT,MIL,1443.01202864104,1525.02945746284,0.41727371935346996,0.5827262806465301,,,1429.82121584035,1527.81744695961,,,,,,,0.3967599271866012,0.6032400728133989,,,,
2021-08-13,2021,0,,PHI,CIN,1509.7331767681,1511.6441661973,0.5317458800258836,0.46825411997411637,,,1509.80780532886,1508.52245317722,,,,,,,0.5391798466795323,0.46082015332046766,,,,
2021-08-12,2021,0,,SFG,COL,1551.08968908542,1472.47846883364,0.6435206184741789,0.35647938152582115,,,1530.3325798265,1452.86417950597,,,,,,,0.6503976195054453,0.3496023804945547,,,,
2021-08-12,2021,0,,ARI,SDP,1437.79332439584,1531.9235737869,0.40042318035107344,0.5995768196489266,,,1443.00820321297,1554.81495113293,,,,,,,0.38137247744897146,0.6186275225510285,,,,
2021-08-12,2021,0,,ANA,TOR,1496.38308073174,1527.16862769677,0.4902360543510408,0.5097639456489592,,,1503.2678012195,1529.90954609298,,,,,,,0.4888344136497803,0.5111655863502197,,,,
2021-08-12,2021,1,,CHW,NYY,1540.80708094343,1524.38477651888,0.5236160109379467,0.47638398906205326,,,1542.2064297773,1546.23222392272,,,,,,,0.49959024465682406,0.5004097553431759,,,,
2021-08-12,2021,0,,ATL,CIN,1522.34830301287,1511.6441661973,0.5497778278015355,0.4502221721984645,,,1524.31540285934,1508.52245317722,,,,,,,0.5540149063030402,0.4459850936969598,,,,
2021-08-12,2021,0,,SEA,TEX,1489.9193774632,1463.35528624985,0.5722581415107785,0.4277418584892215,,,1480.09436360549,1456.96335858938,,,,,,,0.5699128943190093,0.43008710568099073,,,,
2021-08-12,2021,0,,BOS,TBD,1529.7145640484,1558.60850430029,0.4929575195968118,0.5070424804031882,,,1526.49949518576,1552.69081593329,,,,,,,0.5019550314522031,0.4980449685477969,,,,
2021-08-12,2021,0,,BAL,DET,1439.63595993655,1458.67422545276,0.5071400245209238,0.49285997547907623,,,1425.45959924027,1455.42371268369,,,,,,,0.4946882145159739,0.5053117854840261,,,,
2021-08-12,2021,0,,CHC,MIL,1496.08779850449,1525.02945746284,0.4928888606149381,0.5071111393850619,,,1495.77214867896,1527.81744695961,,,,,,,0.48747368131505037,0.5125263186849496,,,,
2021-08-12,2021,0,,CLE,OAK,1495.73673591496,1532.10938380984,0.48220185141618876,0.5177981485838112,,,1501.97180404121,1520.68900040822,,,,,,,0.4981681640762807,0.5018318359237193,,,,
2021-08-12,2021,0,,PHI,LAD,1509.7331767681,1585.62456214104,0.42587266268289103,0.574127337317109,,,1509.80780532886,1596.78743851715,,,,,,,0.4084812243249389,0.5915187756750611,,,,
2021-08-12,2021,0,,PIT,STL,1443.01202864104,1491.70983818568,0.4645167430648337,0.5354832569351663,,,1429.82121584035,1491.55684381197,,,,,,,0.4563119985202098,0.5436880014797902,,,,
2021-08-12,2021,0,,NYM,WSN,1513.26107312772,1512.52296129859,0.5355409640090254,0.4644590359909746,,,1534.82970129098,1514.47759330545,,,,,,,0.5624436495578932,0.43755635044210683,,,,
2021-08-11,2021,0,,SEA,TEX,1489.9193774632,1463.35528624985,0.5722581415107785,0.4277418584892215,,,1480.09436360549,1456.96335858938,,,,,,,0.5699128943190093,0.43008710568099073,,,,
2021-08-11,2021,0,,SFG,ARI,1551.08968908542,1437.79332439584,0.6879046325076849,0.31209536749231515,,,1530.3325798265,1443.00820321297,,,,,,,0.6452993928309686,0.3547006071690314,,,,
2021-08-11,2021,0,,ANA,TOR,1496.38308073174,1527.16862769677,0.4902360543510408,0.5097639456489592,,,1503.2678012195,1529.90954609298,,,,,,,0.4888344136497803,0.5111655863502197,,,,
2021-08-11,2021,0,,CHC,MIL,1496.08779850449,1525.02945746284,0.4928888606149381,0.5071111393850619,,,1495.77214867896,1527.81744695961,,,,,,,0.48747368131505037,0.5125263186849496,,,,
2021-08-11,2021,0,,ATL,CIN,1522.34830301287,1511.6441661973,0.5497778278015355,0.4502221721984645,,,1524.31540285934,1508.52245317722,,,,,,,0.5540149063030402,0.4459850936969598,,,,
2021-08-11,2021,0,,NYM,WSN,1513.26107312772,1512.52296129859,0.5355409640090254,0.4644590359909746,,,1534.82970129098,1514.47759330545,,,,,,,0.5624436495578932,0.43755635044210683,,,,
2021-08-11,2021,0,,CLE,OAK,1495.73673591496,1532.10938380984,0.48220185141618876,0.5177981485838112,,,1501.97180404121,1520.68900040822,,,,,,,0.4981681640762807,0.5018318359237193,,,,
2021-08-11,2021,0,,BOS,TBD,1529.7145640484,1558.60850430029,0.4929575195968118,0.5070424804031882,,,1526.49949518576,1552.69081593329,,,,,,,0.5019550314522031,0.4980449685477969,,,,
2021-08-11,2021,0,,PIT,STL,1443.01202864104,1491.70983818568,0.4645167430648337,0.5354832569351663,,,1429.82121584035,1491.55684381197,,,,,,,0.4563119985202098,0.5436880014797902,,,,
2021-08-11,2021,0,,PHI,LAD,1509.7331767681,1585.62456214104,0.42587266268289103,0.574127337317109,,,1509.80780532886,1596.78743851715,,,,,,,0.4084812243249389,0.5915187756750611,,,,
2021-08-11,2021,0,,BAL,DET,1439.63595993655,1458.67422545276,0.5071400245209238,0.49285997547907623,,,1425.45959924027,1455.42371268369,,,,,,,0.4946882145159739,0.5053117854840261,,,,
2021-08-11,2021,0,,SDP,FLA,1531.9235737869,1495.24221219016,0.5864502448930673,0.4135497551069327,,,1554.81495113293,1478.5799757956,,,,,,,0.6415438966794457,0.35845610332055433,,,,
2021-08-11,2021,0,,KCR,NYY,1443.48460233129,1524.38477651888,0.41883839070006434,0.5811616092999357,,,1448.19409228066,1546.23222392272,,,,,,,0.40490855952025345,0.5950914404797465,,,,
2021-08-11,2021,0,,HOU,COL,1564.46189447088,1472.47846883364,0.6609777115795337,0.33902228842046633,,,1567.30528068652,1452.86417950597,,,,,,,0.6926971882247849,0.3073028117752151,,,,
2021-08-11,2021,0,,MIN,CHW,1486.04417211264,1540.80708094343,0.4558439470426448,0.5441560529573553,,,1499.78453708918,1542.2064297773,,,,,,,0.47703642516416483,0.5229635748358352,,,,
2021-08-10,2021,0,,SEA,TEX,1489.9193774632,1463.35528624985,0.5722581415107785,0.4277418584892215,,,1480.09436360549,1456.96335858938,,,,,,,0.5678934879716583,0.4321065120283417,,,,
2021-08-10,2021,0,,SDP,FLA,1531.9235737869,1495.24221219016,0.5864502448930673,0.4135497551069327,,,1554.81495113293,1478.5799757956,,,,,,,0.6415438966794457,0.35845610332055433,,,,
2021-08-10,2021,0,,ANA,TOR,1496.38308073174,1527.16862769677,0.4902360543510408,0.5097639456489592,,,1503.2678012195,1529.90954609298,,,,,,,0.4888344136497803,0.5111655863502197,,,,
2021-08-10,2021,0,,SFG,ARI,1551.08968908542,1437.79332439584,0.6879046325076849,0.31209536749231515,,,1530.3325798265,1443.00820321297,,,,,,,0.6434423678738468,0.3565576321261532,,,,
2021-08-10,2021,0,,MIN,CHW,1486.04417211264,1540.80708094343,0.4558439470426448,0.5441560529573553,,,1499.78453708918,1542.2064297773,,,,,,,0.47703642516416483,0.5229635748358352,,,,
2021-08-10,2021,0,,KCR,NYY,1443.48460233129,1524.38477651888,0.41883839070006434,0.5811616092999357,,,1448.19409228066,1546.23222392272,,,,,,,0.40490855952025345,0.5950914404797465,,,,
2021-08-10,2021,0,,HOU,COL,1564.46189447088,1472.47846883364,0.6609777115795337,0.33902228842046633,,,1567.30528068652,1452.86417950597,,,,,,,0.6963253134963907,0.3036746865036093,,,,
2021-08-10,2021,0,,CHC,MIL,1496.08779850449,1525.02945746284,0.4928888606149381,0.5071111393850619,,,1495.77214867896,1527.81744695961,,,,,,,0.48747368131505037,0.5125263186849496,,,,
2021-08-10,2021,0,,ATL,CIN,1522.34830301287,1511.6441661973,0.5497778278015355,0.4502221721984645,,,1524.31540285934,1508.52245317722,,,,,,,0.5608988811937634,0.4391011188062366,,,,
2021-08-10,2021,0,,NYM,WSN,1513.26107312772,1512.52296129859,0.5355409640090254,0.4644590359909746,,,1534.82970129098,1514.47759330545,,,,,,,0.5644679626651299,0.4355320373348701,,,,
2021-08-10,2021,0,,CLE,OAK,1495.73673591496,1532.10938380984,0.48220185141618876,0.5177981485838112,,,1501.97180404121,1520.68900040822,,,,,,,0.5006224125884573,0.4993775874115427,,,,
2021-08-10,2021,0,,BOS,TBD,1529.7145640484,1558.60850430029,0.4929575195968118,0.5070424804031882,,,1526.49949518576,1552.69081593329,,,,,,,0.5017581149846703,0.49824188501532973,,,,
2021-08-10,2021,0,,PIT,STL,1443.01202864104,1491.70983818568,0.4645167430648337,0.5354832569351663,,,1429.82121584035,1491.55684381197,,,,,,,0.45714216801914503,0.542857831980855,,,,
2021-08-10,2021,0,,PHI,LAD,1509.7331767681,1585.62456214104,0.42587266268289103,0.574127337317109,,,1509.80780532886,1596.78743851715,,,,,,,0.4142608714811965,0.5857391285188035,,,,
2021-08-10,2021,0,,BAL,DET,1439.63595993655,1458.67422545276,0.5071400245209238,0.49285997547907623,,,1425.45959924027,1455.42371268369,,,,,,,0.4977008586451299,0.5022991413548701,,,,
2021-08-10,2021,0,,TOR,ANA,1527.16862769677,1496.38308073174,0.57819570709685,0.42180429290315,,,1529.90954609298,1503.2678012195,,,,,,,0.5851863192740163,0.4148136807259837,,,,
2021-08-09,2021,0,,SDP,FLA,1531.9235737869,1495.24221219016,0.5864502448930673,0.4135497551069327,,,1554.81495113293,1478.5799757956,,,,,,,0.6453974399928777,0.3546025600071223,,,,
2021-08-09,2021,0,,MIN,CHW,1486.04417211264,1540.80708094343,0.4558439470426448,0.5441560529573553,,,1499.78453708918,1542.2064297773,,,,,,,0.47564647683517713,0.5243535231648229,,,,
2021-08-09,2021,0,,KCR,NYY,1443.48460233129,1524.38477651888,0.41883839070006434,0.5811616092999357,,,1448.19409228066,1546.23222392272,,,,,,,0.40669720447940366,0.5933027955205963,,,,
2021-08-09,2021,0,,CHC,MIL,1496.08779850449,1525.02945746284,0.4928888606149381,0.5071111393850619,,,1495.77214867896,1527.81744695961,,,,,,,0.4893623755514249,0.5106376244485751,,,,
2021-08-09,2021,0,,CLE,CIN,1495.73673591496,1511.6441661973,0.5116440383242519,0.48835596167574813,,,1501.97180404121,1508.52245317722,,,,,,,0.5190202571328554,0.4809797428671446,,,,
2021-08-08,2021,0,,CHC,CHW,1496.08779850449,1540.80708094343,0.47021785228013946,0.5297821477198605,,,1495.77214867896,1542.2064297773,,,,,,,0.4708036960299831,0.5291963039700169,,,,
2021-08-08,2021,0,,SDP,ARI,1531.9235737869,1437.79332439584,0.6637414600844767,0.33625853991552335,,,1554.81495113293,1443.00820321297,,,,,,,0.6805936413607365,0.3194063586392635,,,,
2021-08-08,2021,0,,LAD,ANA,1585.62456214104,1496.38308073174,0.6574318218537827,0.3425681781462173,,,1596.78743851715,1503.2678012195,,,,,,,0.6686173390579633,0.3313826609420367,,,,
2021-08-08,2021,0,,OAK,TEX,1532.10938380984,1463.35528624985,0.6304005375476234,0.3695994624523766,,,1520.68900040822,1456.96335858938,,,,,,,0.6244532247001555,0.3755467752998445,,,,
2021-08-08,2021,0,,COL,FLA,1472.47846883364,1495.24221219016,0.5017791088155573,0.4982208911844427,,,1452.86417950597,1478.5799757956,,,,,,,0.49061094708646125,0.5093890529135388,,,,
2021-08-08,2021,0,,STL,KCR,1491.70983818568,1443.48460233129,0.6024686611687867,0.3975313388312133,,,1491.55684381197,1448.19409228066,,,,,,,0.5830444318675201,0.4169555681324799,,,,
2021-08-08,2021,0,,MIL,SFG,1525.02945746284,1551.08968908542,0.4970351231121294,0.5029648768878706,,,1527.81744695961,1530.3325798265,,,,,,,0.5346709146607314,0.46532908533926864,,,,
2021-08-08,2021,0,,HOU,MIN,1564.46189447088,1486.04417211264,0.6432650553380582,0.3567349446619418,,,1567.30528068652,1499.78453708918,,,,,,,0.6256754062570413,0.3743245937429587,,,,
2021-08-08,2021,0,,ATL,WSN,1522.34830301287,1512.52296129859,0.5485253620084594,0.45147463799154064,,,1524.31540285934,1514.47759330545,,,,,,,0.5472404942345532,0.45275950576544677,,,,
2021-08-08,2021,0,,CLE,DET,1495.73673591496,1458.67422545276,0.5869822633831647,0.4130177366168353,,,1501.97180404121,1455.42371268369,,,,,,,0.5947079601082329,0.4052920398917671,,,,
2021-08-08,2021,0,,CIN,PIT,1511.6441661973,1443.01202864104,0.6302369460323227,0.3697630539676773,,,1508.52245317722,1429.82121584035,,,,,,,0.6423698107101008,0.3576301892898992,,,,
2021-08-08,2021,0,,TOR,BOS,1527.16862769677,1529.7145640484,0.5308356969150856,0.4691643030849144,,,1529.90954609298,1526.49949518576,,,,,,,0.541284616435882,0.458715383564118,,,,
2021-08-08,2021,0,,PHI,NYM,1509.7331767681,1513.26107312772,0.5294276759298392,0.4705723240701608,,,1509.80780532886,1534.82970129098,,,,,,,0.5002890326377958,0.4997109673622042,,,,
2021-08-08,2021,0,,NYY,SEA,1524.38477651888,1489.9193774632,0.5833531797010121,0.4166468202989879,,,1546.23222392272,1480.09436360549,,,,,,,0.618798979175459,0.381201020824541,,,,
2021-08-08,2021,0,,BAL,TBD,1439.63595993655,1558.60850430029,0.36662899967354873,0.6333710003264512,,,1425.45959924027,1552.69081593329,,,,,,,0.3605117824182459,0.6394882175817541,,,,
2021-08-07,2021,0,,LAD,ANA,1585.62456214104,1496.38308073174,0.6574318218537827,0.3425681781462173,,,1596.78743851715,1503.2678012195,,,,,,,0.6686173390579633,0.3313826609420367,,,,
2021-08-07,2021,0,,SDP,ARI,1531.9235737869,1437.79332439584,0.6637414600844767,0.33625853991552335,,,1554.81495113293,1443.00820321297,,,,,,,0.6805936413607365,0.3194063586392635,,,,
2021-08-07,2021,0,,COL,FLA,1472.47846883364,1495.24221219016,0.5017791088155573,0.4982208911844427,,,1452.86417950597,1478.5799757956,,,,,,,0.49061094708646125,0.5093890529135388,,,,
2021-08-07,2021,0,,ATL,WSN,1522.34830301287,1512.52296129859,0.5485253620084594,0.45147463799154064,,,1524.31540285934,1514.47759330545,,,,,,,0.5472404942345532,0.45275950576544677,,,,
2021-08-07,2021,0,,STL,KCR,1491.70983818568,1443.48460233129,0.6024686611687867,0.3975313388312133,,,1491.55684381197,1448.19409228066,,,,,,,0.5830444318675201,0.4169555681324799,,,,
2021-08-07,2021,0,,MIL,SFG,1525.02945746284,1551.08968908542,0.4970351231121294,0.5029648768878706,,,1527.81744695961,1530.3325798265,,,,,,,0.5346709146607314,0.46532908533926864,,,,
2021-08-07,2021,0,,HOU,MIN,1564.46189447088,1486.04417211264,0.6432650553380582,0.3567349446619418,,,1567.30528068652,1499.78453708918,,,,,,,0.6256754062570413,0.3743245937429587,,,,
2021-08-07,2021,0,,CLE,DET,1495.73673591496,1458.67422545276,0.5869822633831647,0.4130177366168353,,,1501.97180404121,1455.42371268369,,,,,,,0.5947079601082329,0.4052920398917671,,,,
2021-08-07,2021,0,,CIN,PIT,1511.6441661973,1443.01202864104,0.6302369460323227,0.3697630539676773,,,1508.52245317722,1429.82121584035,,,,,,,0.6423698107101008,0.3576301892898992,,,,
2021-08-07,2021,0,,BAL,TBD,1439.63595993655,1558.60850430029,0.36662899967354873,0.6333710003264512,,,1425.45959924027,1552.69081593329,,,,,,,0.3605117824182459,0.6394882175817541,,,,
2021-08-07,2021,0,,OAK,TEX,1532.10938380984,1463.35528624985,0.6304005375476234,0.3695994624523766,,,1520.68900040822,1456.96335858938,,,,,,,0.6244532247001555,0.3755467752998445,,,,
2021-08-07,2021,0,,PHI,NYM,1509.7331767681,1513.26107312772,0.5294276759298392,0.4705723240701608,,,1509.80780532886,1534.82970129098,,,,,,,0.5002890326377958,0.4997109673622042,,,,
2021-08-07,2021,0,,TOR,BOS,1527.16862769677,1529.7145640484,0.5308356969150856,0.4691643030849144,,,1529.90954609298,1526.49949518576,,,,,,,0.541284616435882,0.458715383564118,,,,
2021-08-07,2021,0,,CHC,CHW,1496.08779850449,1540.80708094343,0.47021785228013946,0.5297821477198605,,,1495.77214867896,1542.2064297773,,,,,,,0.4708036960299831,0.5291963039700169,,,,
2021-08-07,2021,0,,NYY,SEA,1524.38477651888,1489.9193774632,0.5833531797010121,0.4166468202989879,,,1546.23222392272,1480.09436360549,,,,,,,0.618798979175459,0.381201020824541,,,,
2021-08-06,2021,0,,SDP,ARI,1531.9235737869,1437.79332439584,0.6637414600844767,0.33625853991552335,,,1554.81495113293,1443.00820321297,,,,,,,0.6830907739510096,0.3169092260489904,,,,
2021-08-06,2021,0,,LAD,ANA,1585.62456214104,1496.38308073174,0.6574318218537827,0.3425681781462173,,,1596.78743851715,1503.2678012195,,,,,,,0.6757408832964189,0.3242591167035811,,,,
2021-08-06,2021,0,,OAK,TEX,1532.10938380984,1463.35528624985,0.6304005375476234,0.3695994624523766,,,1520.68900040822,1456.96335858938,,,,,,,0.6322690904718824,0.3677309095281176,,,,
2021-08-06,2021,0,,COL,FLA,1472.47846883364,1495.24221219016,0.5017791088155573,0.4982208911844427,,,1452.86417950597,1478.5799757956,,,,,,,0.495960341622716,0.5040396583772839,,,,
2021-08-06,2021,0,,STL,KCR,1491.70983818568,1443.48460233129,0.6024686611687867,0.3975313388312133,,,1491.55684381197,1448.19409228066,,,,,,,0.5858070912601735,0.4141929087398265,,,,
2021-08-06,2021,0,,MIL,SFG,1525.02945746284,1551.08968908542,0.4970351231121294,0.5029648768878706,,,1527.81744695961,1530.3325798265,,,,,,,0.5429924027516077,0.45700759724839235,,,,
2021-08-06,2021,0,,HOU,MIN,1564.46189447088,1486.04417211264,0.6432650553380582,0.3567349446619418,,,1567.30528068652,1499.78453708918,,,,,,,0.6256754062570413,0.3743245937429587,,,,
2021-08-06,2021,0,,ATL,WSN,1522.34830301287,1512.52296129859,0.5485253620084594,0.45147463799154064,,,1524.31540285934,1514.47759330545,,,,,,,0.5474148561140817,0.4525851438859183,,,,
2021-08-06,2021,0,,CLE,DET,1495.73673591496,1458.67422545276,0.5869822633831647,0.4130177366168353,,,1501.97180404121,1455.42371268369,,,,,,,0.5941741335863244,0.4058258664136756,,,,
2021-08-06,2021,0,,CIN,PIT,1511.6441661973,1443.01202864104,0.6302369460323227,0.3697630539676773,,,1508.52245317722,1429.82121584035,,,,,,,0.6423698107101008,0.3576301892898992,,,,
2021-08-06,2021,0,,TOR,BOS,1527.16862769677,1529.7145640484,0.5308356969150856,0.4691643030849144,,,1529.90954609298,1526.49949518576,,,,,,,0.5439002837959266,0.4560997162040734,,,,
2021-08-06,2021,0,,PHI,NYM,1509.7331767681,1513.26107312772,0.5294276759298392,0.4705723240701608,,,1509.80780532886,1534.82970129098,,,,,,,0.5025612969014194,0.4974387030985806,,,,
2021-08-06,2021,0,,NYY,SEA,1524.38477651888,1489.9193774632,0.5833531797010121,0.4166468202989879,,,1546.23222392272,1480.09436360549,,,,,,,0.618798979175459,0.381201020824541,,,,
2021-08-06,2021,0,,BAL,TBD,1439.63595993655,1558.60850430029,0.36662899967354873,0.6333710003264512,,,1425.45959924027,1552.69081593329,,,,,,,0.36212050287599745,0.6378794971240025,,,,
2021-08-06,2021,0,,CHC,CHW,1496.08779850449,1540.80708094343,0.47021785228013946,0.5297821477198605,,,1495.77214867896,1542.2064297773,,,,,,,0.4673717321696989,0.5326282678303011,,,,
2021-08-05,2021,0,,STL,ATL,1491.70983818568,1522.34830301287,0.49044764358160725,0.5095523564183928,,,1491.55684381197,1524.31540285934,,,,,,,0.4813208036555401,0.5186791963444599,,,,
2021-08-05,2021,0,,HOU,MIN,1564.46189447088,1486.04417211264,0.6432650553380582,0.3567349446619418,,,1567.30528068652,1499.78453708918,,,,,,,0.6250520473104153,0.3749479526895847,,,,
2021-08-05,2021,0,,CHW,KCR,1540.80708094343,1443.48460233129,0.6678303466519315,0.33216965334806847,,,1542.2064297773,1448.19409228066,,,,,,,0.6590693793736179,0.34093062062638213,,,,
2021-08-05,2021,0,,CIN,PIT,1511.6441661973,1443.01202864104,0.6302369460323227,0.3697630539676773,,,1508.52245317722,1429.82121584035,,,,,,,0.6451863234523906,0.3548136765476094,,,,
2021-08-05,2021,0,,TOR,CLE,1527.16862769677,1495.73673591496,0.5791028568571503,0.42089714314284965,,,1529.90954609298,1501.97180404121,,,,,,,0.5846200506375075,0.41537994936249245,,,,
2021-08-05,2021,0,,NYY,SEA,1524.38477651888,1489.9193774632,0.5833531797010121,0.4166468202989879,,,1546.23222392272,1480.09436360549,,,,,,,0.6230381294503028,0.3769618705496972,,,,
2021-08-05,2021,0,,WSN,PHI,1512.52296129859,1509.7331767681,0.5384773732761015,0.46152262672389854,,,1514.47759330545,1509.80780532886,,,,,,,0.5404672259724804,0.4595327740275196,,,,
2021-08-05,2021,0,,ARI,SFG,1437.79332439584,1551.08968908542,0.37424899569692754,0.6257510043030725,,,1443.00820321297,1530.3325798265,,,,,,,0.42015671422243245,0.5798432857775675,,,,
2021-08-05,2021,0,,COL,CHC,1472.47846883364,1496.08779850449,0.5005622195606598,0.4994377804393402,,,1452.86417950597,1495.77214867896,,,,,,,0.46607804806921715,0.5339219519307828,,,,
2021-08-05,2021,0,,TEX,ANA,1463.35528624985,1496.38308073174,0.48701088254375036,0.5129891174562496,,,1456.96335858938,1503.2678012195,,,,,,,0.4731535368197821,0.5268464631802179,,,,
2021-08-05,2021,0,,DET,BOS,1458.67422545276,1529.7145640484,0.43271415415439457,0.5672858458456054,,,1455.42371268369,1526.49949518576,,,,,,,0.4296190537385743,0.5703809462614258,,,,
2021-08-05,2021,0,,FLA,NYM,1495.24221219016,1513.26107312772,0.508606700817949,0.491393299182051,,,1478.5799757956,1534.82970129098,,,,,,,0.4586315493955475,0.5413684506044525,,,,
2021-08-04,2021,0,,LAD,HOU,1585.62456214104,1564.46189447088,0.5646306903297414,0.43536930967025855,,,1596.78743851715,1567.30528068652,,,,,,,0.5780267602217452,0.42197323977825485,,,,
2021-08-04,2021,0,,ARI,SFG,1437.79332439584,1551.08968908542,0.37424899569692754,0.6257510043030725,,,1443.00820321297,1530.3325798265,,,,,,,0.42015671422243245,0.5798432857775675,,,,
2021-08-04,2021,0,,COL,CHC,1472.47846883364,1496.08779850449,0.5005622195606598,0.4994377804393402,,,1452.86417950597,1495.77214867896,,,,,,,0.46607804806921715,0.5339219519307828,,,,
2021-08-04,2021,0,,STL,ATL,1491.70983818568,1522.34830301287,0.49044764358160725,0.5095523564183928,,,1491.55684381197,1524.31540285934,,,,,,,0.4813208036555401,0.5186791963444599,,,,
2021-08-04,2021,0,,CHW,KCR,1540.80708094343,1443.48460233129,0.6678303466519315,0.33216965334806847,,,1542.2064297773,1448.19409228066,,,,,,,0.6590693793736179,0.34093062062638213,,,,
2021-08-04,2021,0,,TEX,ANA,1463.35528624985,1496.38308073174,0.48701088254375036,0.5129891174562496,,,1456.96335858938,1503.2678012195,,,,,,,0.4731535368197821,0.5268464631802179,,,,
2021-08-04,2021,0,,FLA,NYM,1495.24221219016,1513.26107312772,0.508606700817949,0.491393299182051,,,1478.5799757956,1534.82970129098,,,,,,,0.4586315493955475,0.5413684506044525,,,,
2021-08-04,2021,0,,DET,BOS,1458.67422545276,1529.7145640484,0.43271415415439457,0.5672858458456054,,,1455.42371268369,1526.49949518576,,,,,,,0.4296190537385743,0.5703809462614258,,,,
2021-08-04,2021,0,,TOR,CLE,1527.16862769677,1495.73673591496,0.5791028568571503,0.42089714314284965,,,1529.90954609298,1501.97180404121,,,,,,,0.5846200506375075,0.41537994936249245,,,,
2021-08-04,2021,0,,WSN,PHI,1512.52296129859,1509.7331767681,0.5384773732761015,0.46152262672389854,,,1514.47759330545,1509.80780532886,,,,,,,0.5404672259724804,0.4595327740275196,,,,
2021-08-04,2021,0,,NYY,BAL,1524.38477651888,1439.63595993655,0.651583853916182,0.348416146083818,,,1546.23222392272,1425.45959924027,,,,,,,0.6916082919140859,0.3083917080859141,,,,
2021-08-04,2021,0,,OAK,SDP,1532.10938380984,1531.9235737869,0.5347500650870526,0.4652499349129474,,,1520.68900040822,1554.81495113293,,,,,,,0.48264732099808666,0.5173526790019134,,,,
